Barýþ Manço - Kol Dugmeleri.mp3,0.08906642995170429,0.002195940909382311,1991.6025969662326,717148.9393499631,23.163196371905023,29.886907968417237,4125.23582977924,4752867.966803767,2212.217279292236,415674.1044362614,-154.43187175646565,8056.235358705033,104.00006104438721,1379.102218078672,1.3649450711233024,666.8200776864751,19.09684277186655,478.21356599342454,-1.0007730616720274,323.84380019632806,1.1767863597850685,125.76127783003315,-4.48107506570033,136.44468392796165,5.728839890430736,143.80821785772673,-10.6709353269987,172.500781338903,2.907756300626169,129.34951095020918,-2.4206738059195434,117.388972745848,-3.2942354048777984,160.91058658833538,-3.11377539211394,160.3949225403416,0.6107040478737389,0.11164250558416078,0.39893410777108823,0.03675867905702627,0.36518980441286,0.07168178878047737,0.3990145889143445,0.07445542090546142,0.33423606106071857,0.04334040454350076,0.34136659463906593,0.11759540527558757,0.4803248607241302,0.03914287176690433,0.6605427446813367,0.10044472543618839,0.45757716628690426,0.05552655149866132,0.2365000818766584,0.039344841683463645,0.23587801644601478,0.054438286948887644,0.45570719315830455,0.052840750855826124,0.006558295150914163,0.0009055206990128087,0.03359405214595755,0.0006901741101859927,0.12014082359247057,0.03066729971953087,0.07685627826907332,0.01744970719992649,-0.0001883131197096166,0.0012726612832221586,0.010118616313696264,0.0012387741792155827
Musa Eroðlu Mihriban.mp3,0.07831818536868417,0.0019015153697636822,1935.4435976760046,374887.4481732963,21.879750183485044,27.88911290844458,4394.185340525827,2330344.1004350604,2412.6730502045198,200263.89063483363,-138.82134333378244,4871.231343093053,99.05070201052028,621.0480820412062,16.89861579239543,223.43626892349474,26.11911016535765,143.7462699525699,-1.900835438978933,166.5233646300904,4.176735613595442,90.98650356696571,-2.510004533214564,89.14967565927314,0.2875546176070888,93.51294415564631,-10.109105185887818,105.66824203323199,-2.723137747274993,94.80928483185592,-6.716602335230137,74.70654467520448,-2.4361766133014706,61.62720802565345,-11.70055588953885,63.86383695704858,0.5735873151957391,0.09842556747424291,0.4665434209237976,0.06599959698223787,0.4410645476099362,0.04930784844240954,0.5488791066603961,0.08878900384711351,0.5193185101557186,0.06491288865307464,0.5051097278045592,0.08633906756322611,0.46249931882547973,0.05010422988175423,0.5629072478977394,0.07617620077970853,0.5575112725167998,0.08134981106023385,0.46788456575915116,0.0551884698849114,0.44882326340376316,0.07269698731558198,0.4546510189513438,0.04642697938089543,-0.017549312735819556,0.0011127069096114313,0.025499970744582368,0.0011238939645540841,0.031352553673664296,0.01547679060501434,0.06749579349742704,0.016657455860051358,0.0028984359336355113,0.001078022147211263,0.0068133081908549695,0.0008962695815215374
Sevince - Erkin Koray.mp3,0.07716656774360071,0.0013973377881169912,1774.985122190902,300813.423032758,22.949375539387145,28.3532785486029,3684.175792585944,1864608.081092044,2065.6482280878804,147711.03533815293,-213.3562479134343,4178.567640523362,116.55931756543873,591.2450876262751,-11.751299191599548,410.94771837134414,18.514127674638623,251.58397170019393,-7.639544034292834,186.86234432659094,4.751816343137064,108.69049254224846,-6.722138821276154,125.25498986769895,10.203681873042559,121.73710186736486,-8.4784942084677,90.22097362032812,0.2103508873100155,76.77707815584546,-14.157444581035005,91.64177396465868,-2.27098892698404,90.5506859494033,-3.552076870569859,81.05139434467196,0.42986719421191516,0.06064097828142108,0.5544994645520844,0.10968181689569761,0.47990589253035393,0.05090888731050346,0.4699809795417412,0.084472126191897,0.42542701563502894,0.08379084845535352,0.3465102627403146,0.05820572629970463,0.3837845697364369,0.07957375374282172,0.48749577867982624,0.056446228438122636,0.6440056761644989,0.09919234326529446,0.5126117845808575,0.06442743799443025,0.3349439754605412,0.0452043746708419,0.32196818798379917,0.052724099491038276,-0.019910192542707674,0.0010267498807686715,-0.02310721000390281,0.0008499471069160054,-0.028180552902403722,0.019249374748647664,0.08144489699978566,0.0157376083270971,0.0007314283734782978,0.0011582128024195594,0.0007211720805545294,0.0010385900993203072
Beethoven - Ay ýþýðý sonatý - MoonLight - Bisgen.mp3,0.04948954515760584,0.00034263234544928663,944.7715902801668,78054.54293786707,23.402992719093163,23.76045176206136,1664.313329936892,320386.339585357,1221.961730909436,110945.90933567623,-286.7535618704113,6249.39627681776,181.27819716250042,930.1710356500114,-12.572725784287018,326.4120416269595,11.971754583386268,123.36277857092098,9.324018597185537,126.9614916519642,2.4370923042819395,47.02275440372546,-8.181198619635387,56.33735259504244,-2.00471756095138,38.980096207986236,-5.258428572728505,45.6140776214724,-6.418268582822468,38.99721008052334,-7.314985438573788,44.059026058992956,-3.1082941563181885,44.618676717765126,-6.191714456869702,48.31013494215599,0.5164586946592975,0.05180589758688949,0.517016000505341,0.10470814689288313,0.3775526056011785,0.03856339319013499,0.39161245010791185,0.045045515262866744,0.4364009991696643,0.07500818826161779,0.3855619935778141,0.04670525911527002,0.4241577843052474,0.08034102358552365,0.49251023239747616,0.04478430637733951,0.5745499722886048,0.08732782881668948,0.45798207580644534,0.06619254751037898,0.3451149594672274,0.042681944995197195,0.42275077618474666,0.09427782790104934,-0.0031435159051399313,0.0009340510745772573,-0.02060695488034244,0.0010190172434720083,-0.010159955864287574,0.027851593625656448,0.07810082533260834,0.023767100949234593,0.0016939595059238975,0.0011089961917139237,0.00041240838872873845,0.001843078670812516
Chopin - Nocturne op.9 No.2 - Andante.mp3,0.05476977095093941,0.0006325732425745381,756.9642426275212,77307.05453681285,25.133312191348992,26.238563948374093,1127.173083015303,352372.7645864652,800.5177190203602,89756.0580272766,-376.7154502491836,3723.116870122401,135.7458099007353,1187.2692186402228,23.703889533669425,780.3053800260986,-7.414868691455353,269.90123065067223,-6.865052308312396,118.63416222161926,-9.470313813075181,104.30663201624559,-11.5169117087769,91.7498332378257,-10.971794355604045,89.23378914402667,-10.240160512588218,95.69450260813137,-10.027446762572323,114.67942304508279,-8.143146869313687,154.15619241868427,-7.498012979060071,111.74912216718525,-10.755974548953755,130.80951341015745,0.2500539322697664,0.06939647287799479,0.22856199041099023,0.0398703141700885,0.4128088712903384,0.06051491235440314,0.5770668171614043,0.1230845066841734,0.4912615098358641,0.050227372069002955,0.42349082598008636,0.11759474117524328,0.386275328430367,0.050506770916332565,0.43836293874724136,0.0953696774400197,0.37896858631659613,0.06597080731664907,0.33937770565504227,0.06411351445437537,0.37452375132361787,0.0860024173022866,0.29676145238908935,0.05093652142883251,-0.015740893709294244,0.0009958331032197463,0.024119568536335748,0.0008945819413539047,0.09407722269788545,0.04611984768078739,-0.0178523246024666,0.020358368107370024,0.002628817407534525,0.0016652342083191653,0.006542968108754468,0.0019355300061224387
Diz Dize - Taþkýn (Official Video).mp3,0.0724702972188264,0.0031122733081858193,1945.1028893148184,689142.3181205078,22.41950961637507,35.80301804387797,4363.974752636002,3588337.052455546,2378.0757173814363,316592.124964267,-169.40610410104637,9035.081645459753,101.22615623525029,973.5930100316506,15.534701089989676,325.3348651965394,24.138426546626565,246.42039252677142,6.730438836387317,163.596213810237,5.3063528547241985,111.37658358302066,-7.773845782306639,119.02614285078471,4.761103407588816,89.87374963464855,-13.960876507254234,178.55829488505475,1.286797813637315,107.25149606065206,-3.132103834461366,118.82432800654935,-1.6901502727271744,71.01936177535057,-2.336338611490531,67.37283806543263,0.423526225506945,0.0561576497986058,0.6096183722513041,0.08220855927272389,0.5532302759339799,0.08338731190115306,0.42707334584937395,0.058438015492945014,0.4124649459175445,0.07257036331953137,0.4414722343024975,0.06400373812017048,0.5028131225810201,0.11665129671132857,0.4484587074486901,0.06658682486811826,0.5052959934617481,0.07857666971056967,0.5157454638595372,0.09271602584492178,0.37606560385041027,0.04785342811388283,0.31143279290091197,0.06400312760690506,0.004148563118474666,0.0009791525808230158,-0.020752346909070553,0.0010998662788460184,-0.08938078414946804,0.015266632277968385,-0.02519809500156195,0.018284873349731286,0.004563428929884815,0.0010934292907310264,0.004327288627417628,0.0010950026590113662
Özgür Babacan  Ýrfan Seyhan - Diz Dize.mp3,0.05534399197269177,0.002105990787777722,1461.318298553245,536084.0783678093,22.477757153383536,24.816850492746795,2961.4627849970243,2590894.945185265,1943.1412619991188,239556.23845381878,-206.85581526979232,6517.715231238239,123.29538355344926,1105.8276570072214,15.83856462661701,420.67091202550495,32.51605861311211,223.16484533444813,0.3575738293442116,258.4985957599234,3.1561475297226727,173.6832250388123,-4.6086570685306265,139.8585190721435,-4.031659367723507,102.65618496210864,-18.989644801749836,117.65961167388787,-0.8933058698852043,107.26042851670752,-0.8369024163637745,143.7536458742091,-8.704284610908841,97.579782592011,-3.8467105180820194,110.2888062048134,0.36090173084142063,0.07867071249228674,0.43343716169623925,0.046317987545672006,0.5563898094844653,0.09760420783583086,0.42737110184331606,0.062111547371536166,0.337957854043389,0.05564088451867626,0.3665779282149179,0.07756740513745684,0.46409758849162597,0.07005243501914594,0.5459720898432299,0.10411766255794465,0.4502885079805926,0.0477360445516468,0.495796043594567,0.10084980643676192,0.4321802508527827,0.08055013062389171,0.3261387582781861,0.051149167306257994,0.025794196783864243,0.0011054420100729066,0.022946160589647463,0.0010792682831126305,0.0035437473381284266,0.02173850767432105,-0.08008424966147341,0.018117902416999686,0.004243153318835201,0.0013097624544701112,0.001056028164705502,0.0012202659641645838
14-Emel Sayin & Timur Selcuk -  Kor Kuyularda.mp3,0.08281871761900406,0.0033455128302502294,1889.7861202983008,598742.172335019,21.703671415197835,20.563862760905998,3944.747146587157,2476371.633525336,2159.6267128283453,199471.34380342954,-118.93914233507361,6153.50028570825,108.00069659952526,1069.2643699152404,-2.211198032373093,320.6540162043771,22.166424224092786,180.79217105143277,-6.62250059042817,150.4777534306408,3.883857903758975,101.13718040387539,-4.8977892307851185,130.85459383569653,1.1280323829221346,75.11314583188924,-5.442292572648806,83.65675731955058,-1.8226254963687665,66.0219741460851,-10.93869883927192,91.1124038568871,0.42589978641746135,58.489573833075625,-7.543997908679144,90.41479085622876,0.4184448597251639,0.09818196312775976,0.3798086171193017,0.06577040048682034,0.3650845450511023,0.0897946755931889,0.3550445810240136,0.058989989250742364,0.4350501330930612,0.0843424518812902,0.4122549469743398,0.0786152978524801,0.33874913309887955,0.04992075369630219,0.36182126270884746,0.08761970401320143,0.45096497102236127,0.06722499049275614,0.5777327105587492,0.11657126308708543,0.48726101627377455,0.0773093759699172,0.39362471201908594,0.06373761450997223,0.017483989494711392,0.0011036144640458165,0.01215713423071378,0.0012039276109144955,-0.06202657462018412,0.021650291939540215,0.027756733067823936,0.02044553371367052,0.005209832377375951,0.0011186765185203912,0.005779113209267758,0.0013481480326878919
15-Emel Sayin & Timur Selcuk -  Enduluste Raks .mp3,0.09917417159452549,0.0025636849681100393,2051.974802290028,488454.0186262535,21.125413188224965,26.804973074648803,4293.557159810127,2071901.4093421404,2218.6902650458396,207034.30509106413,-102.1286986300892,11639.497224125791,101.44396798457556,933.3480292648973,-9.969010699390726,343.6424091181202,16.439209255725288,184.75553031980834,-7.234344269703142,135.12975625731443,4.658226399551048,74.95342255156483,-8.768600276827843,103.81347797557827,-1.8319134859094446,62.119217604893215,-6.9328533383988615,66.9608819627076,-1.146757176918486,72.65391073635745,-9.149656871210464,70.65418079871318,-1.0258772278431156,66.36574660455967,-9.41803666662094,93.18752756349062,0.4048285382200843,0.060450000075390316,0.4620442382455763,0.0669464276296717,0.4877031910926851,0.09142448994480135,0.4777753239371596,0.04963273200768105,0.5821677924421319,0.09033026919149484,0.5125193179926035,0.06847304913360036,0.40687344763614636,0.05688571257514642,0.4306662140081824,0.08037854077974722,0.4947138718625301,0.05920548229508069,0.6001582647221358,0.09253664574856846,0.48975487570434634,0.06226201388488524,0.3934017756262162,0.05060254584166778,0.022204256966337186,0.0009232275852582507,0.006050309762777491,0.0011811734804321147,-0.06148229908228396,0.01345890412372561,0.017679192490367302,0.0170790899387496,0.006849086244895958,0.0009604025119168398,-0.00458011536961303,0.001008268309177188
ahmet özhan-elbet bir gün buluþacagýz.mp3,0.06804082335933298,0.002002451813156566,1965.766357919767,489817.78604553186,21.22402004802606,27.055324669008357,4454.896554767348,2548857.2100023865,2459.8179266467814,152942.2673112208,-72.08827367809683,4362.845446071138,98.31788468449442,577.669233297211,18.625028570213143,332.208518113254,34.67041504387528,141.68879363835276,8.154876244494323,159.45037974224138,12.411089814689126,98.21141821158355,3.8526238577962912,87.29763036429614,8.681843708402981,69.09016976526817,-6.486322936629137,74.62824232554385,2.187057513767895,55.65232121924664,-6.447636700629241,70.85703115958052,0.909117344086172,51.787541041686865,-1.8318534686016827,56.30392558165282,0.5797631994116507,0.09973311976838665,0.48870670167850044,0.077075382305001,0.36144160700315686,0.060602285406657144,0.35843597572378166,0.08178185536936992,0.4440200775474414,0.060806513066873485,0.503537972853796,0.10938663296259883,0.40010689605083555,0.0532983621978429,0.40843742434370417,0.08025430158662715,0.402399479971826,0.07715288614587208,0.3980765514417411,0.06183568333924996,0.4545216135971744,0.10485679980533481,0.46819560323573495,0.05000794070914968,-0.012001993246184785,0.0008799977091258573,0.02391900134124926,0.0009019814294340109,-0.029525941879227257,0.02124177678700634,0.051467812884234,0.022647969464299658,0.004421005151954416,0.0011677087828608909,-0.0022121128332776604,0.0013167152220860778
